"","C","ii","A","pi","m","zeta","r"
"93",6.8219106741374e-05,1.38777878078145e-15,6.82191067635785e-05,7.57989845683258e-06,6.8219106741374e-05,-1.27048814132373e-23,-7.57989844382215e-06
"94",6.1397193973356e-05,-1.38777878078145e-15,6.13971939955604e-05,6.82190859166278e-06,6.1397193973356e-05,-1.52455978335762e-23,-6.821908590275e-06
"95",5.52574728862609e-05,3.12250225675825e-15,5.52574728862609e-05,6.13971769019519e-06,5.52574728862609e-05,7.41502541217444e-25,-6.13971769158297e-06
"96",4.97317242276196e-05,1.16226472890446e-14,4.97317242276196e-05,5.52574590774909e-06,4.97317242276196e-05,-6.56552380165001e-24,-5.52574590462659e-06
"97",4.47585506879733e-05,-1.31838984174237e-14,4.47585506879733e-05,4.97317131775053e-06,4.47585506879733e-05,-2.0575167416377e-23,-4.97317130612788e-06
"98",4.0282694713234e-05,2.77555756156289e-15,4.02826947354384e-05,4.47585417393183e-06,4.0282694713234e-05,-2.23544698894859e-23,-4.47585418711573e-06
"99",3.62544245069429e-05,1.07552855510562e-14,3.62544245291474e-05,4.02826873194428e-06,3.62544245069429e-05,-1.227273920594e-23,-4.02826872916872e-06
"100",3.26289814722713e-05,3.98986399474666e-15,3.26289814722713e-05,3.62544185863568e-06,3.26289814722713e-05,-8.32511071892787e-24,-3.62544184788039e-06
"101",2.93660828321052e-05,-1.17961196366423e-14,2.93660828543096e-05,3.26289765995282e-06,2.93660828321052e-05,-1.54845397081769e-23,-3.26289765596296e-06
"102",2.64294741647575e-05,-8.50014503228635e-15,2.6429474186962e-05,2.93660790268124e-06,2.64294741647575e-05,-1.6967967933493e-23,-2.93660791447736e-06
"103",2.37865264374193e-05,1.02348685082632e-14,2.37865264374193e-05,2.64294710325289e-06,2.37865264374193e-05,-1.16729657109983e-23,-2.64294711175304e-06
"104",2.14078735405465e-05,1.00613961606655e-14,2.14078735405465e-05,2.37865238796344e-06,2.14078735405465e-05,-2.07371110728213e-23,-2.37865237772857e-06
"105",1.92670859711086e-05,1.61329283265843e-14,1.92670859933131e-05,2.14078715314019e-06,1.92670859711086e-05,-2.11168544257083e-23,-2.14078714307879e-06
"106",1.73403772230074e-05,8.32667268468867e-15,1.73403772230074e-05,1.92670842515501e-06,1.73403772230074e-05,-1.58973443768488e-23,-1.92670840902209e-06
"107",1.56063393541572e-05,1.33573707650214e-14,1.56063393541572e-05,1.73403758846943e-06,1.56063393541572e-05,-1.82357379096781e-23,-1.73403758014276e-06
"108",1.40457053099396e-05,-1.78676518025611e-14,1.40457053099396e-05,1.56063382628413e-06,1.40457053099396e-05,-1.36113073989365e-23,-1.56063381292676e-06
"109",1.26411346945687e-05,1.80411241501588e-14,1.26411346945687e-05,1.40457044487586e-06,1.26411346945687e-05,-5.44146980345047e-24,-1.40457046274351e-06
"110",1.13770211473962e-05,-2.08166817117217e-15,1.13770211473962e-05,1.2641134119993e-06,1.13770211473962e-05,-9.42431769204864e-25,-1.26411339395817e-06
"111",1.02393189704841e-05,2.15105711021124e-14,1.02393189704841e-05,1.13770205995158e-06,1.02393189704841e-05,8.63436199522835e-25,-1.13770206203325e-06
"112",9.21538703124725e-06,-7.28583859910259e-15,9.21538703124725e-06,1.02393186294937e-06,9.21538703124725e-06,-6.48728261310819e-24,-1.0239318414388e-06
"113",8.29384827483182e-06,7.80625564189563e-15,8.29384829703628e-06,9.21538673581922e-07,8.29384827483182e-06,-9.54457918852646e-24,-9.21538680867761e-07
"114",7.46446342514417e-06,5.72458747072346e-15,7.46446342514417e-06,8.29384794523251e-07,7.46446342514417e-06,-5.16572026439779e-24,-8.29384786716995e-07
"115",6.71801707596842e-06,-4.33680868994202e-15,6.71801707596842e-06,7.46446319069211e-07,6.71801707596842e-06,-2.76733531099388e-24,-7.46446313344623e-07
"116",6.04621532840355e-06,-4.33680868994202e-15,6.04621532840355e-06,6.71801687531924e-07,6.04621532840355e-06,-6.56541076267973e-24,-6.71801691868732e-07
"117",5.44159379778364e-06,-2.77555756156289e-15,5.44159379778364e-06,6.04621525130492e-07,5.44159379778364e-06,-7.10307438088455e-24,-6.04621529467301e-07
"118",4.89743439135992e-06,-1.21430643318376e-15,4.89743439135992e-06,5.44159374980787e-07,4.89743439135992e-06,-5.77769245240195e-24,-5.44159377756344e-07
"119",4.40769092335813e-06,6.59194920871187e-15,4.40769094556259e-06,4.89743439047182e-07,4.40769092335813e-06,-3.55282674181518e-24,-4.89743440261488e-07
"120",3.96692183546321e-06,9.8879238130678e-15,3.96692183546321e-06,4.40769098594246e-07,3.96692183546321e-06,-7.09481648780387e-24,-4.40769092002297e-07
"121",3.57022964525555e-06,4.35415592470179e-14,3.57022964525555e-06,3.96692175740365e-07,3.57022964525555e-06,-7.76549210017552e-24,-3.96692165852442e-07
"122",3.21320665630509e-06,-1.73472347597681e-15,3.21320667850955e-06,3.57022965506903e-07,3.21320665630509e-06,-7.04022151592782e-24,-3.57022921965344e-07
"123",2.89188599733592e-06,6.24500451351651e-15,2.89188599733592e-06,3.21320662320268e-07,2.89188599733592e-06,-4.30088079455579e-24,-3.21320664054991e-07
"124",2.60269741314545e-06,-2.02962646689286e-14,2.60269741314545e-06,2.8918858644005e-07,2.60269741314545e-06,-2.97459394134611e-24,-2.89188580195045e-07
"125",2.34242765184689e-06,9.0205620750794e-15,2.34242765184689e-06,2.6026974987676e-07,2.34242765184689e-06,-2.06890918559118e-24,-2.60269770173024e-07
"126",2.10818489332354e-06,-1.71737624121704e-14,2.10818489332354e-06,2.34242766417987e-07,2.10818489332354e-06,-1.19253616231399e-23,-2.34242757397425e-07
"127",1.89736639732985e-06,3.17454396103756e-14,1.89736639732985e-06,2.10818489431149e-07,1.89736639732985e-06,-2.07251567668983e-25,-2.10818506604911e-07
"128",1.70762974871508e-06,-1.52655665885959e-14,1.70762974871508e-06,1.89736652127033e-07,1.70762974871508e-06,-2.79517067260027e-24,-1.89736620381593e-07
"129",1.53686676718223e-06,1.11022302462516e-14,1.53686678938669e-06,1.70762983000469e-07,1.53686676718223e-06,-9.30312730491177e-24,-1.70762998266035e-07
"130",1.38318010378669e-06,-1.11022302462516e-14,1.38318010378669e-06,1.53686663164647e-07,1.38318010378669e-06,-1.30189098689632e-23,-1.53686652062417e-07
"131",1.24486208008534e-06,2.41126563160776e-14,1.24486208008534e-06,1.38318017082667e-07,1.24486208008534e-06,-1.56100391625897e-23,-1.38318028184897e-07
"132",1.12037585875413e-06,3.46944695195361e-15,1.12037588095859e-06,1.24486220898975e-07,1.12037585875413e-06,-1.37453148487482e-23,-1.24486196786319e-07
"133",1.00833827954006e-06,-2.0643209364124e-14,1.00833830174452e-06,1.12037586196843e-07,1.00833827954006e-06,-8.6761313212954e-24,-1.12037582727396e-07
"134",9.07504449365604e-07,2.42861286636753e-14,9.07504471570064e-07,1.00833825749808e-07,9.07504449365604e-07,-2.60441705455852e-24,-1.00833846393017e-07
"135",8.16753997767705e-07,-1.56125112837913e-15,8.16754019972166e-07,9.07504534440504e-08,8.16753997767705e-07,-7.7448083317234e-24,-9.07504291579217e-08
"136",7.35078620195395e-07,2.98372437868011e-14,7.35078620195395e-07,8.16753902825057e-08,7.35078620195395e-07,-1.96352656099154e-24,-8.16753918437568e-08
"137",6.61570731530503e-07,7.11236625150491e-15,6.61570753734964e-07,7.35078676738573e-08,6.61570731530503e-07,-2.54962702560122e-24,-7.35078378366135e-08
"138",5.95413673920575e-07,-1.38777878078145e-15,5.95413673920575e-07,6.61570623339412e-08,5.95413673920575e-07,-8.96421971805351e-24,-6.61570552215749e-08
"139",5.35872302087625e-07,2.1163626406917e-14,5.35872302087625e-07,5.95413567603079e-08,5.35872302087625e-07,-1.01661904621107e-23,-5.95413581480867e-08
"140",4.82285056335741e-07,-1.16226472890446e-14,4.82285078540201e-07,5.35872419094658e-08,4.82285056335741e-07,-5.0035752119237e-24,-5.35872207458394e-08
"141",4.34056568465735e-07,-1.56125112837913e-15,4.34056568465735e-07,4.82284985174026e-08,4.34056568465735e-07,-1.16339055860205e-23,-4.82285101400499e-08
"142",3.90650911619161e-07,2.42861286636753e-15,3.90650911619161e-07,4.34056564005852e-08,3.90650911619161e-07,-8.06233140240152e-24,-4.34056579618364e-08
"143",3.51585827118583e-07,-9.54097911787244e-15,3.51585827118583e-07,3.90650690898687e-08,3.51585827118583e-07,-3.70094030896862e-24,-3.90650666612558e-08
"144",3.16427217761373e-07,2.34187669256869e-14,3.16427239965833e-07,3.51585887247977e-08,3.16427217761373e-07,1.82191199209157e-25,-3.51585982657768e-08
"145",2.84784507087465e-07,9.0205620750794e-15,2.84784507087465e-07,3.16427198814907e-08,2.84784507087465e-07,5.54230027547711e-24,-3.16426964627237e-08
"146",2.56306043056043e-07,1.35308431126191e-14,2.56306065260503e-07,2.84784612523301e-08,2.56306043056043e-07,7.91019944742579e-24,-2.8478452231768e-08
"147",2.30675434309546e-07,-3.81639164714898e-15,2.30675456514007e-07,2.56305972482729e-08,2.30675434309546e-07,-6.69789990648412e-24,-2.56305837174298e-08
"148",2.0760790864216e-07,-1.07552855510562e-14,2.0760790864216e-07,2.30675399099518e-08,2.0760790864216e-07,-1.6071907887008e-23,-2.30675437263434e-08
"149",1.86847115557498e-07,3.55618312575245e-14,1.86847115557498e-07,2.07607799505676e-08,1.86847115557498e-07,-3.39697490241379e-23,-2.07607907058531e-08
"150",1.68162395119964e-07,-1.83449888092879e-07,1.68162417324424e-07,1.86847028490107e-08,1.68162395119964e-07,-6.42740806286135e-23,-1.86846672871794e-08
"151",1.81615389394096e-07,0,1.51346157828414e-07,-1.34529846968035e-08,1.81615389394096e-07,-4.49918494755954e-23,-1.69996903396076e-07
